region,rk
IFJp_R,0.5825531361178801
IFSp_R,0.5691997647715565
IFSa_R,0.5555900126624677
p9-46v_R,0.5493085532605462
46_R,0.5405266680500965
a9-46v_R,0.5478148972486229
9-46d_R,0.5372632391110237
9a_R,0.5114911284317354
10v_R,0.6573503075043847
a10p_R,0.56112702934934
10pp_R,0.6152941071089775
11l_R,0.6222652319565509
13l_R,0.6873611570821805
OFC_R,0.724294442894524
47s_R,0.6394903829988651
LIPd_R,0.5607328677470761
6a_R,0.5766216918835394
i6-8_R,0.559412754215432
s6-8_R,0.5418867892784246
43_R,0.5556365122652239
OP4_R,0.5552026193934587
OP1_R,0.5963755950835257
OP2-3_R,0.6177027275753741
52_R,0.6267574113258957
RI_R,0.6005431318197468
PFcm_R,0.5617301966100663
PoI2_R,0.5896611805330518
TA2_R,0.5856796792964267
FOP4_R,0.5922831164677553
MI_R,0.5784409269865208
Pir_R,0.6581816388126045
AVI_R,0.6147065173215556
AAIC_R,0.6067038834342239
FOP1_R,0.5857766828474268
FOP3_R,0.5914714976928303
FOP2_R,0.5938472251369673
PFt_R,0.5230911481516313
AIP_R,0.5501671975371218
EC_R,0.6994369778339073
PreS_R,0.7303925640942246
H_R,0.658109303562455
ProS_R,0.6558232146535137
PeEc_R,0.6665386606453043
STGa_R,0.5455269759823378
PBelt_R,0.5796159514943015
A5_R,0.5408892497369884
PHA1_R,0.673604783961328
PHA3_R,0.6224025235192585
STSda_R,0.5505407347149898
STSdp_R,0.5672385206188577
STSvp_R,0.5332177414276089
TGd_R,0.6149674052459486
TE1a_R,0.5472172925319372
TE1p_R,0.5345620993523579
TE2a_R,0.5916518682708709
TF_R,0.6487877301272678
TE2p_R,0.6075783991464436
PHT_R,0.5193083622633474
PH_R,0.5432710069322005
TPOJ1_R,0.5470944819094951
TPOJ2_R,0.5430654285028809
TPOJ3_R,0.5402759151658625
DVT_R,0.5715216167784738
PGp_R,0.5141395620393115
IP2_R,0.542718736289875
IP1_R,0.5363371204147594
IP0_R,0.5393249451304102
PFop_R,0.5242720125169564
PF_R,0.5162431988637919
PFm_R,0.5222963863103138
PGi_R,0.5230734826675605
PGs_R,0.512707428605941
V6A_R,0.5474597521500821
VMV1_R,0.664433550303581
VMV3_R,0.6161422664807739
PHA2_R,0.623969463675813
V4t_R,0.5421685092695382
FST_R,0.5417317034286502
V3CD_R,0.5412171493607845
LO3_R,0.5395714087582466
VMV2_R,0.6139501345329459
31pd_R,0.5781378827673617
31a_R,0.5845490275906793
VVC_R,0.6447577247653613
25_R,0.7079012538672612
s32_R,0.6963720261922515
pOFC_R,0.7107159502004208
PoI1_R,0.6006252808677879
Ig_R,0.6157243477764058
FOP5_R,0.6092430049636
p10p_R,0.5465114097583665
p47r_R,0.547451160155521
TGv_R,0.6532294615692367
MBelt_R,0.6456111796297068
LBelt_R,0.6165520263685673
A4_R,0.543644537109252
STSva_R,0.5584075753084684
TE1m_R,0.5463197447621198
PI_R,0.5973870658821214
a32pr_R,0.5692782235678644
p24_R,0.5655193915157457
