region,grad8
H_R,-1.3041384164400116
ProS_R,-0.9719683786524052
PeEc_R,-1.1383150988855173
STGa_R,1.7963533200645252
PBelt_R,0.44196128038948185
A5_R,1.0282852706584371
PHA1_R,-2.127098098306871
PHA3_R,-2.4194014483812
STSda_R,1.47771281628244
STSdp_R,0.4502284084490971
STSvp_R,0.14085537876909693
TGd_R,0.524131499808708
TE1a_R,0.6116614830639299
TE1p_R,-0.5079064764638954
TE2a_R,-0.09386933231275778
TF_R,-0.795808189440997
TE2p_R,-1.3130426200528797
PHT_R,-0.5087883560322701
PH_R,-1.6823833472580194
TPOJ1_R,0.5226752643172081
TPOJ2_R,-0.08688208156436193
TPOJ3_R,0.5989944877515249
DVT_R,-0.0788213898759693
PGp_R,0.5680231190640762
IP2_R,0.45123934846955116
IP1_R,0.41108765174656253
IP0_R,-0.00936159337698299
PFop_R,0.7972117743405746
PF_R,1.079094636650667
PFm_R,0.9853832503264087
PGi_R,0.9247888843123591
PGs_R,1.002604095512727
V6A_R,0.18429068239088203
VMV1_R,-2.1165190191208447
VMV3_R,-2.5447754767725193
PHA2_R,-2.1290733860217643
V4t_R,-1.0572752003400836
FST_R,-1.0491612365245788
V3CD_R,-0.12162050900677951
LO3_R,-0.05521913056887074
VMV2_R,-1.9160667106393277
31pd_R,0.7092635482928247
31a_R,0.9838571780613936
VVC_R,-2.0974381983594954
25_R,-0.4424455442608211
s32_R,-0.5557336971016246
pOFC_R,0.22448438890012146
PoI1_R,0.6929224923905228
Ig_R,0.5475150431946664
FOP5_R,0.6801826306530692
p10p_R,0.0497442721350577
p47r_R,1.3865186629095854
TGv_R,-0.5537804871817298
MBelt_R,0.06122996512550552
LBelt_R,-0.08278663250091507
A4_R,1.0665106841742755
STSva_R,0.5604688535689919
TE1m_R,0.10128282513634741
PI_R,0.39070591247311737
a32pr_R,-0.9581553317260733
p24_R,-0.8773884585431966
