region,grad6
5m_R,0.7428383336983665
5mv_R,1.2986694023244245
23c_R,0.0497960426556556
5L_R,0.8006857252216515
24dd_R,0.6240650214610891
24dv_R,0.34522765903100766
7AL_R,0.4302040188873153
SCEF_R,0.47999693080596134
6ma_R,-0.5112480114987757
7Am_R,0.9340023556895322
7Pl_R,0.4495679237837525
7PC_R,0.37718671945105914
LIPv_R,0.21115394933637416
VIP_R,0.48172190354652655
MIP_R,0.511385804304735
1_R,0.046015159200147725
2_R,-0.08176334810784576
3a_R,0.22298241293450313
6d_R,-0.04253914644769376
6mp_R,0.00501529851651985
6v_R,-0.5141568190283432
p24pr_R,-0.3185441388916716
33pr_R,-0.28761565120589194
a24pr_R,-0.49349047853383426
p32pr_R,-0.07500250939917306
a24_R,1.6563101071831408
d32_R,0.09628257152656447
8BM_R,-0.20915335336706442
p32_R,2.1564578094235984
10r_R,2.8700183669976043
47m_R,1.0758266999551127
8Av_R,-0.8066747261340252
8Ad_R,-1.172049387613681
9m_R,0.5895892614389457
8BL_R,-1.2917445039905828
9p_R,-0.8521841530648289
10d_R,1.1243176125791803
8C_R,-1.0492773347135225
44_R,-0.44077245034558526
45_R,-0.09372393925271658
47l_R,0.14059778398567419
a47r_R,1.1085313977356694
6r_R,-0.20417521050030288
IFJa_R,-0.6132219048528
IFJp_R,-0.5437081636568639
IFSp_R,-0.2248922353231587
IFSa_R,0.23090317679211905
p9-46v_R,-0.6456286502756401
46_R,-0.417444212089043
a9-46v_R,0.2465263277896734
9-46d_R,-0.16489411621272562
9a_R,-0.2294381789421726
10v_R,3.2736938548350096
a10p_R,1.8841680630788984
10pp_R,3.2071590342342344
11l_R,1.934539564538668
13l_R,2.824880629903366
OFC_R,2.6418595961419875
47s_R,0.9162181206188784
LIPd_R,0.1387761685250908
6a_R,-0.2985836640036865
i6-8_R,-0.16177632669457778
s6-8_R,-1.2136114591815983
43_R,-0.13413649104773037
OP4_R,0.3421733613862901
OP1_R,0.11309412180088012
OP2-3_R,-0.5255019112779944
52_R,-0.08968299462056245
RI_R,-0.10397761004793465
PFcm_R,-0.12254660635518225
PoI2_R,-0.9143546270490729
TA2_R,0.36747059471428806
FOP4_R,0.19452362273625495
MI_R,-0.5738282007383354
Pir_R,0.11824683900768047
AVI_R,0.2638870213124365
AAIC_R,-0.5011796018394783
FOP1_R,0.11358125651537417
FOP3_R,-0.32769352725996026
FOP2_R,0.21942362438992843
PFt_R,0.35793566458309445
AIP_R,0.12699688425194186
EC_R,0.3926652509112907
PreS_R,0.42327009884539774
H_R,-0.9324271876968998
ProS_R,-0.07785370408162445
PeEc_R,-0.10914078321143654
STGa_R,-1.3233025705710904
PBelt_R,0.7146133737800576
A5_R,-0.7258845297096942
PHA1_R,-0.6033030934819074
PHA3_R,-0.036332178423472694
STSda_R,-1.3383344319094568
STSdp_R,-0.3123449242313444
STSvp_R,0.02144024739130467
TGd_R,-0.04073069630724232
TE1a_R,-0.9555782778926792
TE1p_R,-0.7084035524812345
TE2a_R,-0.15588738216193165
TF_R,0.08238545533408717
TE2p_R,-0.1076561458212191
PHT_R,-0.41098997660228065
PH_R,-0.5740069400261133
TPOJ1_R,0.31895032571182325
TPOJ2_R,0.24624247055822518
TPOJ3_R,0.18581695997635608
DVT_R,0.9860244375072879
PGp_R,0.4980897733493205
IP2_R,0.5686571016398123
IP1_R,1.0546190341551747
IP0_R,1.5939281821559566
PFop_R,-0.07143641209136233
PF_R,-0.08261463231858009
PFm_R,0.38542534807575113
PGi_R,0.34817971230088063
PGs_R,0.4386929947260723
V6A_R,0.837583302988388
VMV1_R,-0.699409234339709
VMV3_R,-0.09143283115498298
PHA2_R,-0.6706585624707253
V4t_R,-0.1504722618977975
FST_R,-0.37652271438448165
V3CD_R,0.3945798674062031
LO3_R,0.5364171406681815
VMV2_R,-0.5181022082829069
31pd_R,0.7704041075209255
31a_R,0.6160687356512717
VVC_R,-0.2910336339832776
25_R,2.6828512382912595
s32_R,2.9879937573583795
pOFC_R,3.0959573517353345
PoI1_R,-0.9988908933114226
Ig_R,-0.8854315150942861
FOP5_R,0.4089503108090623
p10p_R,0.5784186513928571
p47r_R,0.22685004014034282
TGv_R,0.862053957930176
MBelt_R,0.7033134964015665
LBelt_R,0.4615373172879942
A4_R,-0.022072345358008602
STSva_R,-0.21874804812744927
TE1m_R,-0.8358614926051479
PI_R,-0.08251169214437742
a32pr_R,-0.23587799403672507
p24_R,-0.256972534704623
